用4个小时从拆机到配置完毕先说Win10比之前任何系统都要精简易用程序安装卸载也非常方便可用程序正规而且比较多体验差一点的地方包括卸载不干净的文件处理安装包和垃圾文件还是多这一代系统算是非常理想的状态X1C2018作为万元级别的本和苹果微软相比确实更好包括经典而时尚的外观工艺级别配置和能耗整体体验我觉得高于苹果和微软电脑屏幕清晰锐利色域广亮度高和同价位苹果不相上下I5低功耗版比去年的增效30%运行WIN10全特效无压力程序打开关闭速度快运行稳定我没测试能耗但使用之后充电速度快耗电慢据说7小时无压力基本够用达不到苹果那种912小时的水平,irr
小巧够薄显示清晰值得购买,rel
东西还不错收到以后比较满意还没用好的话准备下次再买,irr
日常出差使用轻薄速度快大小正合适,irr
本挺好怎么给送个X1的包,irr
用了半个月目前为止没有什么问题还是苹果的质量,irr
方便快捷质量好做工精细,irr
速度真的很快商务用很不错,irr
速度杆杆的商家客服也挺耐心的赞东西挺喜欢的,irr
用着还可以是正品,irr
您没有填写内容默认好评,irr
很喜欢外观也很漂亮开机速度相当快好评,irr
电脑是正品用来作图的果然很强大,irr
上图说话吧节约了大洋能不五星吗win10第一次用一头雾水,irr
很不错很薄很轻很喜欢,irr
非常好很喜欢,irr
手感还不错还没有拆开使用呢,irr
机器做工精细材质好系统运行快飞一般的感觉高清晰看电视打游戏都合适屏幕清晰颜色好看无色差原装正品散热好电池耐用携带方便高大上物流快师傅态度好非常喜欢喜欢的可以现在入手哦特别值得平时上班也可以用适合多种场合大爱,rel
用了两天感觉还不错哦,irr
买了送合作单位的设计师绝对拿的出手,irr
运行速度挺快的我们不玩游戏这个家用适合,irr
我为什么喜欢在京东买东西因为今天买明天就可以送到我为什么每个商品的评价都一样因为在京东买的东西太多太多了导致积累了很多未评价的订单所以我统一用段话作为评价内容京东购物这么久有买到很好的产品vvv,irr
刚想买第二天就买了不犹豫收到手很是惊喜还是信得过苹果,irr
电脑到了回头测试,irr
电脑收到了包装很好很严实拆开一看机型小巧可爱非常轻便刚打开还有语音提示非常清晰版面简洁很符合我这种不喜欢繁琐的人比较适合经常带着出差或者商务工作送的东西也很齐备无线鼠标鼠标垫都齐全很好,rel
好好好好好好好好好好好好好好好,irr
电脑很好噪音小速度快办公用挺爽,rel
笔记本中的经典款配上最新的mojave化身超强的生产力工具,irr
本本很精致用了一点时间了很好用就是苹果系统不能装cdr只好装个双系统整体很棒,rel
给单位和个人来了很多台X12018款的包装有很大进步焕然一新只是不知道发票什么时候能开出来,irr
很快很方便商家服务好,irr
挺好满意满意满意满意满意,irr
速度快今天就收到了第一次使用苹果的本本运行速度很快一点都不卡,irr
原封正品行货非常给力物流也特快下次再购买给个大大的赞,irr
公司买的电脑thinkpadX系列品质始终如一坚若磐石性能不错超便携商务人士出行办公非常完美的选择画面清晰按键弹性适中推荐朋友买了一台一样好评希望thinkpad品牌能一直维持这种优良品质以后会继续光顾的,irr
用着很流畅,rel
电脑很好用运行速度很快,rel
质量没问题是正品用起来很方便价格比其他地方便宜物流速度快包装完整没有损伤下次还来购买,irr
终于收到我需要的宝贝了东西很好价美物廉谢谢掌柜的说实在这是我购物来让我最满意的一次购物无论是掌柜的态度还是对物品我都非常满意的掌柜态度很专业热情有问必答回复也很快我问了不少问题他都不觉得烦都会认真回答我这点我向掌柜表示由衷的敬意这样的好掌柜可不多再说宝贝正是我需要的收到的时候包装完整打开后让我惊喜的是宝贝比我想象中的还要好不得不得竖起大拇指下次需要的时候我还会再来的到时候麻烦掌柜给个优惠哦,irr
还可以就是win10系统用不习惯,irr
只买性价比高的产品继续关注吧,irr
活动期间买的价格合适,irr
使用第六天表面无瑕疵坑碰使用流畅无卡顿无接口需再配拓展坞什么的第三天屏幕下方出现白条刚刚发现散热声音很大机子还挺烫的本来看就一个散热板好像但没想到声音那么大充电器线的质感很迷啊有点硬,irr
上午试用了一下笔记本运行速度比较快,irr
很好价格也很优惠,rel
机身变得轻薄了不少方便携带用起来还不错,rel
很是喜欢性能也很好好评,irr
很轻薄外观漂亮内存小不太够用不过系统流畅开psai无压力,rel
非常棒电脑很快经济实惠自己玩游戏不搞技术的都足够用了不用装系统自带的win10还有小娜语音,irr
公司一直都买这款电脑,irr
金色的无敌好看了我的苹果情节性能超级赞苹果电脑就是好喜欢喜欢超级喜欢,rel
赠品没有给,irr
横行霸道买了否冷why皮啦,irr
喜欢很轻很快,rel
很好用出去方便携带速度够快,rel
电脑经过选来选去还是确定选大品牌收到货后真心满意因为我只想要133寸的小而轻薄很高大上拿出来也很有气派和面子比较之下价格也很适中适应于我使用白条支付而且还不免息让我能先挣钱再慢慢免息分期放在包里背得轻松多了银灰色时尚大气男女均可才让我毫无压力毫不犹豫地下单了收到后开机快速在我第一次公开课使用时顺便顺手大放光彩由其是原配鼠标也是免费赠送的份量足小巧原品无线方便太多了我另外买了一个翻页笔和投影仪转换连接线完美看见有人问我使用情况适用人群使用顺畅快捷大学生及商务家用完全胜任只要不打游戏另外接囗够用高级灰360度打开洋气上档次,irr
系统好礼省电就是硬件低了点稍贵,rel
用起来不错就是双十一也没怎么搞活动,irr
不错不错真不错挺好挺好真的挺好对对,irr
很快很好很满意,irr
轻薄方便性能杠杠的朋友推荐下买的买来一看确实不错很适合出差商务使用头天下午下单第二天上午就到了,irr
速度很快哦产品也很棒很喜欢会继续支持,irr
电池循环2次电话查询也是一个月很好一直想买苹果电脑目前用下来os系统没有什么不适应配送速度也是很快,irr
价格有点高硬盘不咋地嘁哩喀喳乱响,rel
Thinkpad的东西确实不错质感很好,irr
很惊艳竟然可以那么薄性能在测试中,rel
物超所值双十一价格很美丽,rel
就这样吧啊啊啊啊啊啊啊啊啊啊啊啊啊啊,irr
购买第二台了比较薄出差带着比较方便,irr
速度很快电池很耐用到时时间迅速,rel
刚需购入感觉还不错吧够轻薄的了,rel
新的开始希望s2陪我在新的工作岗位披荆斩棘,irr
超级棒我没看清楚型号想买指纹的结果选错了哭死,irr
thinkpak的笔记本电脑质量没得说感谢商家客服的耐心指导下次一定介绍同学来买,irr
颜值也很高目前来看开机也很快运行也很流畅屏幕看起来也很舒服,rel
买了很多次买了很多个一如既往地实惠,irr
苹果的系统很稳定,irr
做工精致使用非常的流畅速度很快颜色非常美,rel
嗯怎么说呢不是刚需是脑袋一热买的但确实不错一两天就适应了新系统虽然有的时候还是有点坑整体不错也没检测是不是国行是不是正品也认不出来用吧毕竟挺保值的,irr
本本很好看重量轻速度快颜色超赞给大学生用的大小合适,irr
电脑收到了送货速度快电脑包装防护好电脑开机速度反应都特别快很愉快的购物赠送的东西很喜欢值得购买,irr
比上代产品又小了一圈办公使用足矣,irr
性能稳定运行流畅,rel
看个优酷都烫手放腿上看也是不行的别的还行,irr
还没使用刚收到用后加评,irr
京东值得信赖品质保证,irr
联想ThinkPad翼480英特尔8代酷睿14英寸轻薄窄边框笔记本电脑i58250U8G256GSSD2G独显FHDIPS屏银yen549900冰原银i5CPU,irr
东西很好送货也很快,irr
此用户未及时评价系统默认好评,irr
很棒的电脑苹果系统用起来顺手双11快递及时好评,irr
这款X280的笔记本轻便易携但也不乏阳刚之气颜值杠杠的使用性能完全没有问题我倒是挺喜欢大家吐槽的Win10的虽然也觉得不顺手慢慢探索呗熟悉了就好了轻薄到网线不能插光盘不能用固态硬盘的电脑确实速度挺快的,irr
电脑很漂亮很喜欢价是优惠了就是到货慢双11伤不起,rel
东西收到了正品还没开始用后续补上希望别让我失望,irr
本本已收到快递速度快东西不错就是没有办公软件怎么安装啊,irr
阔以阔以给工作的自己礼物,irr
笔记本配置好开关机速度快性能不错键盘按键手感好使用方便简洁重量轻比之前买的450轻多了两块电池续航能力不错有独显固态硬盘要是再大点更好开机画面简洁自带系统一般,rel
用的非常棒物超所值,rel
您没有填写内容默认好评,irr
开机快显示棒运行流畅一份钱一份货小黑就是棒,irr
性能一般散热好送的包是12寸装不下X1笔记本有收骗的感觉几经交涉不能更换成14寸的包理由是送的包不是配卖的电脑的态度蛮横最后京东客服送100元卷买了一个Lenovo联想ThinkPadX1Carbon电脑包0B9575714英寸内胆包黑京东的卖家档口有好有坏诚信差别很大不能说京东的商家诚信比好,irr
上午订下午就送到了Thinkpad果然不负期望,irr
多次购买店家苹果产品很好卖家服务也很好,irr
好哈哈哈哈哈哈哈哈,irr
您没有填写内容默认好评,irr
收到货了先凭序列号在官网查询不到预计保修日期先用用吧几天之后追评,irr
很好开机速度很快就是屏幕分辨卒有点低边框再窄点就好了,irr
运行快电池容量可用35小时,rel
很不错运行速度很快快捷键给力第一次用mac正在慢慢熟悉散热很差主板过热会黑屏放凉之后恢复正常,rel
开始升级系统一直报错后来更换网络就成功了就目前总体而言Mac体验很不错先给好评吧,irr
用了一个多月了T470确实不错开机速度快屏幕清晰续航时间长虽然贵了一点但是物有所值,rel
电脑确实为正品感觉真心不错,irr
刚刚收到没想到设置出奇的简单苹果做的简单的简直让人发指感觉都是不错只是快递包装有个脚好像被摔了一下还好里面没大碍还有打开官网验证时发现电话服务过期保修期也知道19年6月份不知道算怎么回事总之还不错吧喜欢,irr
嘿嘿昨天下午买的今天上午就收到了真的很棒苹果电脑不用说的完美,irr
收到货已经用了几天了还不错吧我最钟意的还是苹果的屏幕色域饱满用来作图片后期正好,irr
刚打开试了试运行挺快很轻键盘用着也挺舒服充电非常快1个小时就充满了,irr
性价比较高轻薄携带方便美观大方稳重大气,rel
原装正品很满意有新电脑的香味送的电脑包挺好的,irr
好用真是物有所值,irr
相信京东一直都是这个牌子电脑性价比还是可以的,rel
性价比不错屏幕够大内存硬盘都刚刚好,rel
外包装完好内包装完好嗯是超完好里面的减震包装超级棒一点不担心运送中电脑撞坏开机后电脑运行正常键盘舒服首次体验感不错,irr
笔记本比较轻薄充电接口和T470不一样了USB接口只有两个家里随便用用可以了,irr
非常不错店家给的装机视频一看就会电脑简直不能在轻薄了推荐购买,irr
好好好好好好好好,irr
东西很好价美物廉物流还快说实在非常满意的一次购物收到的时候包装完整打开后让我惊喜的是宝贝比我想象中的还要好不得不得竖起大拇指,irr
已收获速度还可以品质不错用一段时间后再追评吧总体感觉挺好,irr
此用户未及时评价系统默认好评,irr
配送速度相当快昨晚10点多下的单第二天早上就到了,irr
机子挺好了卖家服务很贴心,irr
第二次购买了京东品质有保证,irr
电脑很好看也挺好使因为报价了后来又返了100元心里平衡了,irr
千选万选最后还是锁定thinkpad公司和自己一直都用一个品牌的性价比还可以外观也漂亮不重还不错之后还有待使用一阵子再看,irr
好看好用喜欢,irr
电脑很轻散热快声音小,rel
非常喜欢这个用的也非常顺手超薄随身携带方便,rel
很好很棒很满意非常不错,irr
这款电脑对比了很久之后才下手的拿到手之后直接打破了我对它固有的想法感觉比以往的机型要轻便很多性能稳定性价比还很高呢个人觉得是学社党入门首选产品了呢,irr
您没有填写内容默认好评,irr
超薄型的特别流畅老品牌值得信赖以前买了一个用了十年现在买个新的再用十年,irr
东西不错值得购买东西不错值得购买,irr
用了一段时间再来评论的整体还不错就是降价太快十多天时有谁心里面是平衡的最多给四星而且包装很随意,irr
系统十分流畅手感完美一次不错的购物,irr
比店里划算一些主要是冲着轻便去的12寸在重量上确实优秀办公可以银色很好看目前用着蛮好没发现问题,irr
好的不错非常好的电脑呢,irr
配置不错外观漂亮散热很好,rel
包装有点简陋快递员手一滑盒子摔了一下心疼买了几天还没开始用但键盘手感很好说是128G固态＋1T机械硬盘但实际没那么大分别只有117G和931G求电脑高手科普一下这是为什么细节体验一段时间后再追加评论,irr
别买这个了好多软件都不能用,irr
特价活动买比正价价格优惠太多了特价活动买比正价价格优惠太多了,irr
不错很喜欢,irr
我曾经用过一部X系列的小黑不慎摔得粉身碎骨报废了后来买了一部156吋的用着也还可以不过呢还是觉得小黑好用就买了这部收到以后打开包装盒插上电源开机是我喜欢的那个小黑无线鼠标也很好用只是指纹识别不是很灵敏只无所谓啦选择这款电脑绝对是正确的只不过自带的办公软件需要自己激活我没有找到去激活的方法实在不行就去找客服吧我相信他们能够帮我解决,irr
还可以就是外壳材质太容易脏速度很快电池好像不是很抗用,rel
电脑非常漂亮很喜欢用起来也很顺畅很顺手总之特别满意,rel
第一次使用苹果笔记本外观好看主要办公用操作页面需要适应一些时间总体不错加了个套餐里面的东西自己买也差不多这价格所以就直接一起买了服务态度不错物流快,irr
不错不错不错不错不错不错,irr
电脑不错轻薄,rel
发货特别快还没用应该说不错,irr
非常轻几乎没有感觉到重量开机速度超级快,rel
苹果产品好用,irr
苹果系统运行流畅质量好,rel
用了两天才来评价非常好用性价比很高的一款本本Thinkpad已经用了十几年了从来没让我失望过我只信赖thinkpad,irr
买的时候没有仔细看收到货才发现只有固态硬盘没有机械硬盘还得自己加装有点麻烦除此以外都挺满意的这是买的第三台电脑了目前还没发现什么问题蛮好的,irr
感谢店家货周五就收到了工作较忙延缓这么长时间评价货好客服也好,irr
高颜值超喜欢双十一价格太给力了,irr
还没用不过看包装是正品和描述相符,irr
送给外甥女礼物她超喜欢,irr
一直用的thinkpad系列之前用的是T系列现在选了轻薄的x系列便于出差使用使用很好开机很快还配有大容量硬盘很好,irr
非常好轻薄,rel
不错不错不错不错,irr
双十一买的比平时便宜些本来想买Air可是新款Air也不便宜加点钱还是pro更好说是免费做双系统不过是噱头给的联系电话是苹果的客服会很耐心指导如何装双系统很满意的一次购物,irr
开包手感还不错哈哈我用用在来评价性能,irr
双十一剁手买的是正品看了很久终于到手了开心,irr
天对地雨对风大陆对长空山花对海树赤日对苍穹雷隐隐雾蒙蒙日下对天中风高秋月白雨霁晚霞红牛女二星河左右参商两曜斗西东十月塞边飒飒寒霜惊戍旅三冬江上漫漫朔雪冷渔翁,irr
dndjhhhhlow知我者谓我心忧,irr
双十一买的价格很实惠就是断货等了好久才到手还不错吧用来办公的,irr
好用没有发票,irr
think的东西还是可以的,irr
很好呀全新原封未激活发票也很快,irr
不错外观很漂亮,rel
笔记本不错性价比高会继续回购的,rel
不错的产品但是下单时没下成自营的公司亏了些,irr
好的很好的很好的很好的很好的很好的很好的很好的很好的很好的很好的很好的很好的很好的很好的很好的很好的很好的很价格高好的很价格高好的很价格高好的很好的很好的很好的很,irr
价格比较贵性价比不高其他的还好速度也快,rel
东西不错发货速度很快,irr
还不错苹果的音质真没得说,irr
已经是第三台Thinkpad了对小红点情有独钟电脑运行流畅预装了office使用方便,irr
电脑送货速度很快质量也不错价格便宜后期可以自己升级所以也无所谓,irr
活动时买的感觉还可以正在适应中,irr
买的亏大了机械硬盘有声音同事说屏幕也很差才10几天已经从直接无语,irr
非常满意的一次购物用着不错,irr
好东西好东西好东西好东西,irr
太差了电脑没装任何东西就卡死了好后悔买了这台哎点个设置就能卡白屏垃圾电脑真是无语,irr
等到京东史低入手很棒的电脑做工很赞,irr
苹果不用说为京东快递点赞真的很快,irr
帮领导买的硬盘最大的够用不做开发,irr
非常感谢京东商城给予的优质的服务从仓储管理物流配送等各方面都是做的非常好的送货及时配送员也非常的热情有时候不方便收件的时候也安排时间另行配送同时京东商城在售后管理上也非常好的以解客户忧患排除万难给予我们非常好的购物体验,irr
双11差一块入手日常办公够用,irr
同事选择的拿在手里很轻就是一张A4纸,irr
感觉还不错,irr
本本收到两天了用起来不错送的东西也很实用,irr
给同事买的用了几天没什么问题这个价格应该算实惠,irr
很不错的电脑必须支持以后继续买,irr
笔记本电脑很好办公娱乐都好用,irr
太烂了连用Ai都卡个半死,irr
小黑经典款刚到目前使用感觉还不错,irr
非常很高非常很高非常很高非常很高,rel
刚收到很好的样子等用段时间再评价,irr
价格变化好快啊使用感觉一般虽然不算慢但也不能算惊喜苹果系统还是用不惯啊,irr
您没有填写内容默认好评,irr
笔记本还是不错的送货也是很快的就剩赞了,irr
电脑还可以一般般跑大一点的应用会发热,irr
外观时尚大气银灰色耐脏抗指纹各种喜欢已经推荐同事一起入手618活动给力女生携带还是很重的这次办公室同事共买了好几台都是在这家购买的价格优惠超值了看来还是要等618或者双十一购买比较优惠毕竟是大促双十一活动在入手一批家电用品相信京东的品质和超速的物流体系,irr
一直信赖京东商城也一直信赖联想品牌,irr
电脑塑料材质比较明显不知道会褪色不电池不可拆卸,irr
电脑不咋滴只能说性价比高吧块钱真的一般般,irr
全新机器完美无暇双11活动抢购的苹果系统很好用,irr
速度快办公用够了,irr
我是为了ps修图和视频剪辑才选的这款笔记本刚上手没让我失望刚开始就是有点不太习惯它的系统还需要时间适应就好了总体体验是真心的棒,irr
收到机子开机速度很快不错,irr
全新未拆封带塑封比自营便宜很多而且发票也齐全用到现在没出现任何问题非常满意,irr
电脑是正品用着还不错发货很快点赞,irr
Excellent,irr
还可以到货时间很快满意,irr
不错的电脑大品牌值得信赖哈哈哈哈哈哈,irr
机器么还是不错的发热还是最好价格散热电脑桌尤其是夏天价格么变来变去上下几百几百的变5438买的不知道是不是贵了,irr
帮公司买的买了几台了同事都说用得挺好正常办公没问题,irr
非常nice很薄很轻,rel
您没有填写内容默认好评,irr
电脑收到使用中相信ThinkPad品质,irr
非常满意也非常漂亮值得购买,irr
一直信赖京东自营,irr
还不错物流快速包装也好产品质量一流家里的人都说好,irr
感觉还不错客服也很耐心,irr
固态的速度很好plus购买优惠,irr
嗯很漂亮系统也很好操作苹果三件套齐全了买来纯用办公还不错用一段时间再来评价,irr
买的16g运行内存256ssd+1的价格还可以开机10s左右鲁大师跑分12万多点儿和跑分第一差几个数量级用了一段时间没出现大的问题就是风扇声音比较大容易高温估计天热需要加风扇不玩儿游戏也不看电影办公用是足够了用习惯大屏幕台式机了看小屏幕的感觉字不清晰清晰度不是很好不过用一段时间就适应了七八千的东西也就是个这水平了配置挺高了,irr
绝对品质卖家胡生及其团队五星赞必须还来光顾,irr
笔记本超级漂亮非常喜欢高大上,rel
正品行货值得信赖,irr
送货速度挺快的还未开箱检查,irr
很薄很轻适合我长期出差携带方便性能也不错,rel
电脑很可以了京东物理很给力哦大件物品都在这里买,irr
就是快办公用太合适了,irr
外观很漂亮啊手感很好值得够买,rel
公司用的470给弟弟买的一直信赖适合程序员开发使用,irr
很好很强大,rel
电脑不错就是自己不太会用,irr
好好好好好好好好好好好好好好好好好好好好,irr
商品质量没问题,irr
好久没换电脑趁618活动给力苹果做工就是完美256g可以装双系统新机还有一整年保修期好评,irr
已收到外观简洁大小合适用一段时间再来评价,irr
真的很漂亮超级薄也轻便速度快运行流畅值了,rel
性能好开机快办公首选轻薄方便,rel
很好质量不错,irr
一直在使用办公用很流畅,irr
买的电脑都是联想的联想值得信赖速度快办公方便打算给妹妹再买一个,irr
用了十来天了系统流畅度性能和待机时间什么的确实好的没话说唯一的不足估计就是散热了不过日常的使用环境还是可以接受的敲个代码很轻松,irr
到手3688电脑一般般吧CPU不行随便开两个软件就100%了,irr
很好很好很好很好很好很好,irr
外观贼漂亮喜欢物流很快一直就想买一台苹果笔记本终于拿到喜欢的电脑了,rel
很好很好很好很好很好很好很好,irr
物流给力收到就打开了完好无损商家售后态度好有耐心指导怎么开机使用要点用着很开心没在网上买过电脑有点担心最终完美的购物体验,irr
内存低了点当时看到是t480以为配置比我T460年还高哪哪知道拿到手比T460配置还低,irr
东西收到后迫不及待打开了果然很棒外观超美就是喜欢的菜店家服务态度也很好咨询了好几个问题都耐心的一一回答值得信任好评,irr
开机速度上网的速度不是一般的快太赞了笔记本很薄很有质感,irr
电脑挺不错的开机速度快用起来挺顺丰,rel
发货速度很快包装完整正在试用中看看质量怎么样,irr
电脑刚开始用散热很快因为是新手也不太懂电脑不过觉得这个电脑还可以学生平时用还可以PPT制作也挺好用的充电很快续航时间不是很长用来刷剧什么的还行,irr
电脑很棒啊比官网还便宜收到货非常满意快递速度也很快,rel
电脑很好未激活的把之前的备份导完直接OK了,irr
电脑运行顺畅开机很快同事推荐值得购买购物这么久大部分东西都还不错如果我用这段话来评价说明这款产品没问题至少85分以上而比较不好的我不会偷懒到复制粘贴评价我绝对会用心的差评这样其他消费者在购买的时候会作为参考会影响该商品销量商家也会因此改进商品质量,irr
非常棒运行流畅系统很稳定,rel
帮朋友买的朋友很喜欢,irr
是冲着thinkpad的稳定性买的目前用了一段时间了还行,irr
收到物流很快,irr
苹果MacBookPro133寸i5带bar款物流很快包装严谨价格实惠很满意,irr
不错开发用的,irr
很薄轻便开机速度快操作起来也很快键盘和鼠标触摸板也很舒服,rel
机器还可以性价比不错办公用,irr
物流很快送货服务态度非常好东西收到完好无损售后不懂问了倩倩很多问题都非常耐心得解答非常满意这次得服务,irr
给老婆用的价格实惠就是不能修改收货地址,irr
收到啦包装未拆封应该是正品稍后会装系统先给好评哈哈,irr
很好没拆封裹得严严实实的,irr
昨天拍的今天就收到货啦准备买了去读研的希望用的开心,irr
不错是正品,irr
京东商城网购的商品就是好物流给力啊,irr
本子不错很有感觉开机很快比较适合女孩用出差带着方便,irr
好评用了好几天了才想起来评价双十一买比平时的秒杀价要再便宜一些自从去年为了买索尼一款相机和大师镜头入坑以后就办了plus会员,irr
收到该物品时间较晚原来预定时讲好送电脑包的可到收货时电脑包不送了,irr
刚拆开机器外观很好物流很快棒是新机,irr
电脑收到了包装非常满意运行也很快连续不间断让他跑了2天也基本上很流畅用起来还是很顺畅的良心卖家感谢,irr
电脑很小巧刚开始还不太接受觉得太小了但是拿到手之后突然好喜欢omega嘿就是边框太宽了,irr
有点小贵质量还可以吧方便携带,rel
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,irr
您没有填写内容默认好评,irr
给孩子买的,irr
东西很好用物流迅捷京东值得信赖,irr
电脑很薄很好用外形也很漂亮性能也不错,rel
还不错挺好的,irr
还可以吧不错不错实用最主要嘛你懂得,irr
这么贵都不送鼠标服了,irr
物流很迅速价格也实惠不错,rel
刚收到很快还没用看看如何,irr
不错不错不错不错不错不错不错不错不错,irr
很好很稳定服务也挺好我问了很多问题,irr
手感及重量刚刚启动速度比较满意系统稳定流畅一如既往支持,rel
简洁看着就是舒服用着也很舒心散热好还特别安静轻巧大气携带方便儿子很喜欢笔记本还是信赖Thinkpad,irr
性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒性价比很高挺棒,rel
帮侄女买的她还没反馈使用情况但应该是可以的这配置够用,irr
还行还行还行还行还行还行,irr
看了好久的电脑终于在双11下手了太漂亮了赶紧去贴膜了,irr
送货快包装严密有赠品赠的包很实用当天就用上了机子很漂亮特别喜欢用上了感觉很满意,irr
买了送朋友的包装很好配置很高价格给力,irr
大品牌联想的就是不错外表比我想象的还要大气好看开机速度确实惊人运行速度非常快吃鸡的话一点都不卡特别流畅容量也足够了以后要好好爱护它京东购物特别的满意,irr
