用了以后非常满意,irr
刚买来,irr
说明这款产品没问题,irr
不错不错,irr
没什么别的问题,irr
当时还好说歹说的跟店家还价,irr
回家很喜欢,irr
评论80个字以上就可以获得50个积分,irr
开机速度快,rel
容量大,rel
性价比高,rel
非常漂亮,rel
就是有点小贵,rel
一直在用,irr
东西很好,irr
是行货,irr
双十一等了一周多才有货,irr
大爱,irr
颜值很高,rel
送给孩子用,irr
第一次购买MacBook,irr
轻薄便携,rel
颜值爆表,rel
到货速度挺快的,irr
期待后期使用体验,irr
很轻薄,rel
很满意,irr
固体硬盘就是快,irr
周末准备去专卖店装个win10系统,irr
电脑使用一个月了,irr
值得信赖,irr
也有买到比较坑的产品,irr
很漂亮,rel
最后终于下手,irr
说有免费的office办公软件怎么没有呢,irr
配上8G内存,irr
很意外,irr
满意,irr
开机很快,rel
玩玩LOL之类的处理散热需要配备散热器,irr
是真品,irr
我不会偷懒到复制粘贴评价,irr
使用起来还不错,irr
第一次用苹果的系统,irr
goooooooooooood,irr
电脑包装盒外面还有一个箱子保护,irr
这款外形很薄,rel
京东快捷方便,irr
后期可以自己再改改,irr
如果我用这段话来评价,irr
双11购买的,irr
说实在,irr
体验一下非常棒,irr
用着挺不错的,rel
本子轻,rel
Mac体验就是好,irr
物流也很快,irr
快递一天就到了,irr
总是链接不上,irr
内存将来可扩,rel
FHD,irr
电脑挺好的,irr
开机速度快,rel
自己折腾好的,irr
特别棒,irr
还不错的商品,irr
而且这个笔记本非常让我惊喜,irr
非常不错,irr
虽然是618期间物流还是很准时到了赞一个,irr
很适合女生使用,irr
我是来赚豆豆的,irr
不到一天时间,irr
笔记本电脑用的一直都是联想,irr
心情小激动了一下,irr
客服态度好,irr
在thinkpad和苹果之间纠结了一下下,irr
刚到手,irr
不错的产品,irr
办公电脑还是用thinkpad比较省心,irr
希望以后活动多多,irr
不错,irr
不错,irr
好评,irr
最后还是决定入手最新款,irr
一次点亮,irr
看见JD双11好价就下手买了一台,irr
到时候华为pc应该站在巅峰了,irr
支持国产笔记本,irr
我为什么喜欢在京东买东西,irr
快递也挺快的,irr
开机并不快,rel
电脑不错,irr
省时省力,irr
也薄,rel
虽然不是黑色的,irr
入手就爱上,irr
办公用足够,irr
包装很完整,irr
卡爆了,irr
性能好,rel
用了十来天了,irr
京东商城真是太方便了,irr
小黑是心中理想的产品,irr
完全超出期望值,irr
不错,irr
京东自营的,irr
一次愉快的购物,irr
超薄,rel
到货时间很快,irr
满意,irr
试一下ibm,irr
很喜欢,irr
键盘真的很好用,irr
非常美,rel
集显比独显还贵,rel
超喜欢,irr
物流服务到位,irr
蛮实惠的,irr
非常满意,irr
赶在了1111快递爆仓之前,irr
速度快,rel
带起来很方便,rel
到货好快的,irr
整体不错,irr
头一次在网上预订笔记本,irr
黑色,irr
昨天下单今天送到,irr
很好,irr
质量很好,irr
性价比也比较高,rel
苹果值得信赖,irr
现在还在熟悉了解苹果系统吧,irr
真的是非常值,irr
正品,irr
我问了不少问题,irr
携带方便,rel
配送的也很快发票也很快就收到了但是,irr
运送速度很快,irr
用了一段时间才给的评价,irr
买了一个,irr
好评,irr
笔记本真的很薄啊,rel
正在体验中,irr
还可以,irr
公司一直想弄几台笔记本,irr
价廉物美,rel
外观设计很好,rel
老公很喜欢,irr
很精致,rel
灰色超级漂亮,irr
生个PAD,irr
很轻薄,rel
非常喜欢这个电脑,irr
工作娱乐两不误,irr
电脑自身预装了Office,irr
我为什么每个商品的评价都一样,irr
份量足小巧原品,irr
轻巧,rel
商品说带发票,irr
感觉发热还开忍受,irr
您没有填写内容,irr
就是价格有点贵,rel
国行正品,irr
性价比好,rel
用着还可以,irr
说实在,irr
很不错,irr
节后上班送过来了,irr
底部就很烫了,irr
用一段时间再说,irr
用起来爽爽的,irr
人性化在线安装,irr
喜欢的可以下手,irr
办公用,irr
机器手感不错,irr
所有出厂证书齐全,irr
买的第二台X1,irr
是正品,irr
下次还会购买,irr
开机速度很快,rel
很薄很轻,rel
系统默认好评,irr
便于携带,rel
小黑终于到了,irr
开机有好多配置信息,irr
电脑质感很好,irr
电脑也是正品,irr
嘻嘻,irr
适合办公,irr
交易成功后,irr
外观商务气息足,irr
苹果的细节把控确实高出别家几筹,irr
超级惊艳,rel
之前还一直担心非自营的会有翻新机,irr
开机11秒,irr
送货非常快,irr
挺流畅,rel
屏幕清晰,rel
机器不错,irr
性能好,rel
总之性价比还是可以的,irr
电脑确实为正品,irr
推诿,irr
散热好,rel
鉴于是个学生党,irr
就是系统还不习惯,irr
品质真的好,rel
高端大气上档次,irr
包装完整没有损伤,irr
终于在双十一下单买下了,irr
做工精细,rel
起来非常流畅,rel
够用了,irr
外观不张扬,rel
东西很好,irr
东西不错,irr
炫酷,rel
用了一段时间,irr
速度也快,rel
价格不高,rel
不得不佩服京东的物流,irr
同时进了两台,irr
本来一直用单位配发的X201,irr
但需要吐槽一下,irr
用起来很顺畅,rel
宝贝不错,irr
笔记本今天回来啦,irr
质量非常好,irr
速度确实很快,rel
太棒了,irr
非常薄,rel
直营还是可以让人信任的,irr
是正品,irr
存储数据不再捉襟见肘,irr
秒杀抢的,irr
机器速度快,rel
性能ok,rel
做工,irr
性价比很高,rel
看电视,irr
很不错,irr
轻便小巧,rel
做工优秀,rel
顺丰的快递,irr
下次还会再来,irr
流行了,irr
电池续航时间长,rel
学习用的,irr
运行流畅,rel
东西很好,irr
一直信任京东,irr
有问必答,irr
散热快,rel
东西查过了是正品,irr
速度快,rel
不好用,irr
是正品,irr
挺快,irr
谢谢,irr
电脑很好,irr
使用中,irr
和iPhone是无缝衔接的,irr
质量有保障的我们都喜欢,irr
电脑开机速度快,rel
真的非常快,irr
轻,rel
外观经典大气,rel
因为不了解目前的售后政策,irr
整体做工不错,irr
很轻薄,rel
就是接口比较特别,irr
感觉不错,irr
就是有点贵,rel
应该是正品,irr
用用再说吧,irr
笔记本原来在苹果体验店试玩过,irr
电池耐用,rel
而且物流超快,irr
热情,irr
速度飙升了很多,rel
希望好用吧,irr
预装了Office,irr
东西不错,irr
发货很及时,irr
用顺了,irr
good,irr
与卖家描述的完全一致,irr
第二天就送到了,irr
外型美观,rel
现在商场,irr
服务好,irr
大屏幕,rel
反正给朋友买的,irr
卖家态度超级好有问必答,irr
外观很漂亮啊,rel
主要看中机器很轻,rel
哪里哪里都很赞,rel
但是现在也是为了科研专门买的笔记本,irr
看上去不错,rel
暂时没有问题,irr
很不错,irr
速度快,rel
显示器真心好,irr
刚买回来,irr
已经开机工作了,irr
笔记本还是第一次,irr
值得购买,irr
从仓储管理,irr
一如既往的好,irr
屏幕超级棒,rel
自己去下载的,irr
操作流畅,rel
宝贝不错,irr
非常好,irr
一边装机一边问,irr
只是价格比考拉贵200,irr
存储空间大,irr
装环境装了三天,irr
非常喜欢,irr
物流运输非常之快,irr
一直都想买一台thinkpad终于下手了,irr
很喜欢,irr
质量非常好,irr
前后,irr
服务好,irr
定追加好评,irr
且分辨率高比较清晰,rel
不反光刺眼,irr
很及时,irr
整体上还不错,irr
第一时间送货,irr
但配送员说什么都不送上门,irr
就是下单提示有赠品,irr
送货人员服务好,irr
只怪我读书少,irr
价格实在,irr
平时处理处理文档工作,irr
好好用,irr
物流也很快,irr
x280比270薄了好多,irr
头一次用,irr
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,irr
性能也还不错,rel
公司一直都买这款电脑,irr
的确不错,irr
超值价买了三台不错,irr
像素依然是1366乘768的,irr
很薄,rel
正品,irr
X系列拥趸,irr
好评,irr
慢慢学习吧,irr
重量还轻一些,irr
送给女儿的,irr
轻便,rel
很实惠,irr
质量好,rel
好用,irr
电池循环一次,irr
价格不错,rel
质量超好,irr
非常棒,irr
客服不错比个心,irr
非常方便,rel
做工,irr
先用个几天再来追评,irr
和微软系统相比太多不同,irr
办公大家都提倡Thinkpad,irr
整体外观上档次,rel
挺好的,irr
TP的质量我认为是所有电脑品牌中最值得信赖的,irr
蛮享受的,irr
双11活动买的,irr
挺快,irr
带出去非常的方便,rel
看片挺清爽,irr
运行速度,rel
电脑棒棒哒,irr
可惜买早了半天,irr
发货速度非常快,irr
物流很快,irr
如果老板是个男的,irr
轻便易携带,rel
所以我统一用段话作为评价内容,irr
外观时尚大气,rel
买了给公司用的,irr
拿到货试用了完全放心,irr
物流很快,irr
谢谢,irr
公司已经采购好几台了,irr
值得拥有,irr
查验完毕都可以,irr
之前公司用的15寸的,irr
很满意,irr
FHD,irr
美美美,rel
很好很好很好很好,irr
感觉反应有点慢,rel
也蛮好看的,irr
mac就是适合开发,irr
漂亮,rel
满意,irr
电脑开关机快,rel
也用了好几代产品了,irr
而且份量很轻,rel
商家服务也挺好赠送了电脑包和鼠标,irr
物流也比较给力,irr
目前感觉很满意,irr
吓一跳,irr
做工精细,rel
我觉得有卡顿,rel
很好,irr
就是电脑反应有点慢,rel
发热还可以,rel
屏大小刚刚好,irr
速度非常的快,rel
各种喜欢,irr
看上这个型号的电脑,irr
开不开机无数次,irr
知道我急,irr
满意,irr
服务质量好,irr
客服很耐心解答问题,irr
重量很轻,rel
比心,irr
您没有填写内容,irr
性价比还可以,rel
虽然有些地方没有其他的好,irr
共勉加油,irr
14英寸轻薄笔记本电脑,irr
电脑还不错,irr
相对于来说很不错了,rel
使用了几周,irr
非常好,irr
当时问了能退差价,irr
倘若别人,irr
很满意,irr
性能还是棒棒的,irr
系统默认好评,irr
就是感觉内存小了些,rel
颜值不错,rel
游戏没有试,irr
携带方便,rel
没人管,irr
非常愉快的一次购物,irr
他们买东西价格一般不超过十块,irr
高大上的外观,rel
祝生意兴隆,irr
机子是国行的没错,irr
可能也就是习惯了就好了吧,irr
电脑没毛病,irr
不错不错,irr
但是不影响我喜欢它的心情啊哈哈哈,irr
整体上很满意,irr
性价比高,rel
睡前下单,irr
希望以后用的愉快啦,irr
就是配置有点低,rel
电脑还可以,irr
全新有瑕疵,irr
很满意,irr
在什么角度看都一样,irr
E475,irr
一直用的X系列,irr
效率很高,rel
很实用,irr
屏幕很好很清晰,rel
键盘膜,irr
物流超棒,irr
物流公司服务态度很好,irr
安静,rel
物流公司服务态度很好,irr
送给老婆的生日礼物,irr
挺好的,irr
开关机速度更如迅雷不及掩耳盗铃之铃儿响叮当仁不让之势,irr
我也是小白,irr
货也都是原装,irr
色彩自然柔和,irr
超级喜欢,irr
小黑,irr
还带有办公软件,irr
很满意,irr
商务电脑不应该送个win10pro的系统吗,irr
不错哦,irr
手感,irr
速度杠杠的,irr
X1,irr
轻巧,rel
用着体验不错,irr
吓一跳,irr
开机速度不快,rel
不错不错,irr
银色很好看,rel
唯一一点不太满意的是屏幕盖子有点松,irr
物流快,irr
正在探索中,irr
颜值高,rel
这家不补差价,irr
可是我立刻想到,irr
感觉内存还是不够大,irr
超轻薄,rel
是新货,irr
价格优惠,rel
物流也非常不错,irr
待机时间长,rel
非常愉快的一次网购,irr
为什么我们总是会有这么多的选择困难,irr
是正品的质量还不错,irr
太烦人,irr
此用户未及时填写评价内容,irr
屏幕够大,rel
做工很精致,irr
可以抵好几百块呢,irr
蛮轻便的,rel
很喜欢,irr
1小巧,rel
还算可以吧毕竟价格在哪里呀,irr
不多说了安抚我的爱机,irr
性价比好,rel
做工比x系列还是差不少,irr
电池循环3次,irr
很薄,rel
老师很喜欢,irr
感觉没有ThinkPad原有的风格,irr
同时京东商城在售后管理上也非常好的,irr
重量比较轻,rel
因为本仙女很懒不想每个宝贝都写好评所以才模仿网友的好评模板,irr
5,irr
背光键盘FHD,irr
但是我又感觉有点对不起辛苦工作的卖家客服,irr
有机会再买一套,irr
机器性能好,rel
强烈推荐,irr
第一次在第三方直营店买这种大的电子产品,irr
笔记本收到了,irr
就是充电会发热,rel
适合商务移动办公,irr
寄过来没有鼠标和电脑包,irr
应该是正品,irr
再就是原装系统太慢,irr
还是不错的,irr
轻薄,rel
银色看着很炫,irr
性能非常好,rel
性价比蛮好,rel
非常满意,irr
超靠谱,irr
公司提出要配置电脑就推荐了这款,irr
速度超快,rel
很不错,irr
超薄,rel
就出现关不了机的状态,irr
特价活动买,irr
京东的产品就是没得说,irr
用完后在全村人羡慕的眼光中昂首挺胸扬长而去,irr
帮别人买的,irr
是正品,irr
质量很好,irr
非常喜欢,irr
这些服务是我购买电脑时最担心的,irr
买自己想要的东西,irr
希望能用10年,irr
送给大外甥的大学礼物,irr
送货速度飞快,irr
孩子很满意,irr
价是优惠了就是到货慢,irr
很给力的东东,irr
商品质量也相当不错,rel
不错,irr
不错,irr
XP系统到现在确实太慢了,irr
分辨率不是很高,rel
买来就用上啦,irr
希望能伴随后续继续前行,irr
轻薄易携,rel
物流超快的,irr
运行速度快,rel
默认好评,irr
在生日的时候收到了老婆送的macbook,irr
技术与艺术的结晶,irr
还行吧,irr
发热也很小,irr
非常划算,irr
第一个mac,irr
大品牌就是好,irr
think品质,irr
开机超快,rel
在这买好几样了,irr
速度快,rel
到时候麻烦掌柜给个优惠,irr
良心商家,irr
很轻便,rel
3天不到,irr
值得购买,irr
14英寸轻薄笔记本电脑,irr
很方便实用,irr
非常满意的一次购物,irr
time,irr
超轻,rel
货已经收到,irr
大屏幕太爽了,rel
反应速度很快,rel
可是新款Air也不便宜,irr
出场2个多月的机器,irr
有时感觉启动也较慢,irr
很薄很薄的,rel
那一霎那,irr
速度超快,rel
触感不错,irr
电脑用了几天了,irr
